codigo_comuna,nombre_comuna,codigo_region,nombre_region,anio,id_metrica,nombre_metrica,valor,unidad,fuente,fecha_descarga
13101,Santiago,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.27473737082278,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.313549887231481,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.558719419970705,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.37952366223322,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,11.195148515978703,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.767200968495903,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.143390375981837,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13101,Santiago,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,7.7877247347193075,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,1.156724618570057,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,3.408471187056899,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.4966050631773005,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.468275245755138,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.564334839413296,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.55185431934266,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.65321239271695,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13102,Cerrillos,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.539061461425976,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,12.824623276691248,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.364832180591506,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,11.230828624574457,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,7.027209354621093,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.653430572339178,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.536004154188689,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,10.742523203850121,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13103,Cerro Navia,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,7.932101213611486,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.181385502483364,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.103454309502632,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.620999317504221,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.1521729773160967,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.770423693359685,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.810659655137349,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.1216763978518225,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13104,Conchalí,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.108865201173574,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.846859067309042,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.248211234670849,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,9.302325581395348,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.238985033966086,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.425196114508677,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,7.03663742552892,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.476111977863472,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13105,El Bosque,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,6.502411803650809,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.212452008136051,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,10.191711456556488,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,7.253665518975589,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.662656781834289,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,9.188473978241694,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,9.09516728286425,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.111725499209108,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13106,Estación Central,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,11.614972593131977,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.685772121530186,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,3.6486363221745877,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.443338546850562,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.621163272260229,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.17875330145523,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.976724925504393,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.915809578540824,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13107,Huechuraba,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,1.6738222568145489,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,1.705364223163962,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.626381167544394,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,3.5195157146376657,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.031763231858047,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.330703519596999,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.608598327737178,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,14.320679060563453,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13108,Independencia,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.504881360731592,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.0592020592020592,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,3.0367446097783177,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.961108787860685,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,3.955461503470918,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,7.89632130131375,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.87775333655563,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,9.861835682093865,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13109,La Cisterna,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,8.875914712321743,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,3.331471126396014,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.032451150634733,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.969771365668322,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,1.9744067524710933,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,4.184831708223687,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.7040580536681778,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.2096897350090967,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13110,La Florida,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.6976388303038035,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,2.451140597424668,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.716432292942656,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,10.607309252021508,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,9.833808634083981,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2022,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.7770075101097635,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2023,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,15.800547197897696,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2024,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,5.028452661308571,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13111,La Granja,13,Región Metropolitana de Santiago,2025,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,10.135648765984763,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13112,La Pintana,13,Región Metropolitana de Santiago,2018,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,9.561499030570237,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13112,La Pintana,13,Región Metropolitana de Santiago,2019,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,12.185559582088286,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13112,La Pintana,13,Región Metropolitana de Santiago,2020,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,20.5984102252621,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
13112,La Pintana,13,Región Metropolitana de Santiago,2021,tasa_homicidios_100k_hab,Tasa de homicidios por 100.000 habitantes,10.028819660709196,casos por 100.000 habitantes,derived_homicidios_rate_100k,2026-05-29
